,SPXI11<XBSP>,IVVB11<XBSP>,BOVA11<XBSP>,BOVV11<XBSP>,PIBB11<XBSP>,XBOV11<XBSP>,SMAL11<XBSP>,BRAX11<XBSP>,DIVO11<XBSP>,MATB11<XBSP>,FIND11<XBSP>,FIXA11<XBMF>,BBSD11<XBSP>,ISUS11<XBSP>,GOVE11<XBSP>,ECOO11<XBSP>,IMAB11<XBMF>,BOVB11<XBSP>,IRFM11<XBMF>,IB5M11<XBMF>
2020-10-28,0.03224,0.14284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11225,0.0,0.0,0.0,0.0,0.0,0.0,0.71267,0.0
2020-10-29,0.02427,0.15065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11273,0.0,0.0,0.0,0.0,0.0,0.0,0.71235,0.0
2020-10-30,0.05795,0.11626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09602,0.0,0.0,0.0,0.0,0.0,0.0,0.72977,0.0
2020-11-03,0.01577,0.15767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10513,0.0,0.0,0.0,0.0,0.0,0.0,0.72143,0.0
2020-11-04,0.02032,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09957,0.0,0.0,0.0,0.0,0.0,0.0,0.72694,0.0
2020-11-05,0.02725,0.14613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10543,0.0,0.0,0.0,0.0,0.0,0.0,0.72119,0.0
2020-11-06,0.02386,0.14703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171,0.0,0.11136,0.0,0.0,0.0,0.0,0.0,0.0,0.71604,0.0
2020-11-09,0.02851,0.14396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09656,0.0,0.0,0.0,0.0,0.0,0.0,0.73097,0.0
2020-11-10,0.0,0.17201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11312,0.0,0.0,0.0,0.0,0.0,0.0,0.71487,0.0
2020-11-11,0.0,0.17211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,0.0,0.0,0.0,0.0,0.0,0.0,0.71779,0.0
2020-11-12,0.01447,0.15806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10088,0.0,0.0,0.0,0.0,0.0,0.0,0.72658,0.0
2020-11-13,0.01163,0.16105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09904,0.0,0.0,0.0,0.0,0.0,0.0,0.72829,0.0
2020-11-16,0.02666,0.14609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09456,0.0,0.0,0.0,0.0,0.0,0.0,0.7327,0.0
2020-11-17,0.0,0.17194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12682,0.0,0.0,0.0,0.0,0.0,0.0,0.70125,0.0
2020-11-18,0.04847,0.12387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09646,0.0,0.0,0.0,0.0,0.0,0.0,0.7312,0.0
2020-11-19,0.08155,0.08936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12025,0.0,0.0,0.0,0.0,0.0,0.0,0.70884,0.0
2020-11-20,0.04256,0.12864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12608,0.0,0.0,0.0,0.0,0.0,0.0,0.70272,0.0
2020-11-23,0.02746,0.14313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00095,0.0,0.11201,0.0,0.0,0.0,0.0,0.0,0.0,0.71645,0.0
2020-11-24,0.02625,0.13358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01127,0.0,0.09089,0.0,0.0,0.0,0.0,0.0,0.0,0.738,0.0
2020-11-25,0.01707,0.13388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01925,0.0,0.0731,0.0,0.0,0.0,0.0,0.0,0.0,0.7567,0.0
2020-11-26,0.04393,0.11196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01498,0.0,0.08116,0.0,0.0,0.0,0.0,0.0,0.0,0.74798,0.0
2020-11-27,0.08602,0.07414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00945,0.0,0.11829,0.0,0.0,0.0,0.0,0.0,0.0,0.7121,0.0
2020-11-30,0.00401,0.15218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01303,0.0,0.13509,0.0,0.0,0.0,0.0,0.0,0.0,0.6957,0.0
2020-12-01,0.00504,0.13157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02968,0.0,0.1169,0.0,0.0,0.0,0.0,0.0,0.0,0.71681,0.0
2020-12-02,0.01642,0.12448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02676,0.0,0.0917,0.0,0.0,0.0,0.0,0.0,0.0,0.74064,0.0
2020-12-03,0.0,0.14876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01821,0.0,0.15945,0.0,0.0,0.0,0.0,0.0,0.0,0.67358,0.0
2020-12-04,0.04406,0.0918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02925,0.0,0.13435,0.0,0.0,0.0,0.0,0.0,0.0,0.70053,0.0
2020-12-07,0.0583,0.09036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01885,0.0,0.14032,0.0,0.0,0.0,0.0,0.0,0.0,0.69217,0.0
2020-12-08,0.01931,0.13501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01446,0.0,0.14264,0.0,0.0,0.0,0.0,0.0,0.0,0.68857,0.0
2020-12-09,0.0295,0.12539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01278,0.0,0.17165,0.0,0.0,0.0,0.0,0.0,0.0,0.66068,0.0
2020-12-10,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03018,0.0,0.13506,0.0,0.0,0.0,0.0,0.0,0.0,0.69976,0.0
2020-12-11,0.0011,0.14039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246,0.0,0.14632,0.0,0.0,0.0,0.0,0.0,0.0,0.68759,0.0
2020-12-14,0.02931,0.11101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02593,0.0,0.13265,0.0,0.0,0.0,0.0,0.0,0.0,0.70109,0.0
2020-12-15,0.00615,0.13238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02725,0.0,0.12961,0.0,0.0,0.0,0.0,0.0,0.0,0.70461,0.0
2020-12-16,0.01235,0.12815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02623,0.0,0.11238,0.0,0.0,0.0,0.0,0.0,0.0,0.72089,0.0
2020-12-17,0.02914,0.11361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02388,0.0,0.12744,0.0,0.0,0.0,0.0,0.0,0.0,0.70593,0.0
2020-12-18,0.03874,0.09614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03012,0.0,0.12141,0.0,0.0,0.0,0.0,0.0,0.0,0.71359,0.0
2020-12-21,0.00593,0.14731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01505,0.0,0.13696,0.0,0.0,0.0,0.0,0.0,0.0,0.69476,0.0
2020-12-22,0.0,0.1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02051,0.0,0.15203,0.0,0.0,0.0,0.0,0.0,0.0,0.68137,0.0
2020-12-23,0.00259,0.14523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01903,0.0,0.14413,0.0,0.0,0.0,0.0,0.0,0.0,0.68902,0.0
2020-12-28,0.0,0.16035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786,0.0,0.15201,0.0,0.0,0.0,0.0,0.0,0.0,0.67978,0.0
2020-12-29,0.0,0.14962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01699,0.0,0.16056,0.0,0.0,0.0,0.0,0.0,0.0,0.67283,0.0
2020-12-30,0.03605,0.11082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01947,0.0,0.1509,0.0,0.0,0.0,0.0,0.0,0.0,0.68275,0.0
2021-01-04,0.01304,0.13953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509,0.0,0.14584,0.0,0.0,0.0,0.0,0.0,0.0,0.6865,0.0
2021-01-05,0.00397,0.14407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01915,0.0,0.14081,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.0
2021-01-06,0.0,0.14983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01854,0.0,0.11237,0.0,0.0,0.0,0.0,0.0,0.0,0.71926,0.0
2021-01-07,0.01738,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02408,0.0,0.09893,0.0,0.0,0.0,0.0,0.0,0.0,0.73361,0.0
2021-01-08,0.02172,0.12569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084,0.0,0.09447,0.0,0.0,0.0,0.0,0.0,0.0,0.73728,0.0
2021-01-11,0.00239,0.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01797,0.0,0.0919,0.0,0.0,0.0,0.0,0.0,0.0,0.73924,0.0
2021-01-12,0.01442,0.12611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625,0.0,0.07705,0.0,0.0,0.0,0.0,0.0,0.0,0.75617,0.0
2021-01-13,0.01082,0.14262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01477,0.0,0.08042,0.0,0.0,0.0,0.0,0.0,0.0,0.75138,0.0
2021-01-14,0.0,0.13621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02915,0.0,0.08327,0.0,0.0,0.0,0.0,0.0,0.0,0.75137,0.0
2021-01-15,0.02257,0.12669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01848,0.0,0.07839,0.0,0.0,0.0,0.0,0.0,0.0,0.75388,0.0
2021-01-18,0.15535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.10475,0.0,0.0,0.0,0.0,0.0,0.0,0.7325,0.0
2021-01-19,0.03,0.12926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00959,0.0,0.08466,0.0,0.0,0.0,0.0,0.0,0.0,0.74648,0.0
2021-01-20,0.01454,0.11446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00589,0.0,0.11404,0.0,0.0,0.0,0.0,0.0,0.0,0.75107,0.0
2021-01-21,0.00795,0.11338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38069,0.0,0.0,0.0,0.0,0.0,0.0,0.49797,0.0
2021-01-22,0.01528,0.10605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37216,0.0,0.0,0.0,0.0,0.0,0.0,0.50651,0.0
2021-01-26,0.03695,0.0839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37593,0.0,0.0,0.0,0.0,0.0,0.0,0.50322,0.0
2021-01-27,0.01823,0.10294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37739,0.0,0.0,0.0,0.0,0.0,0.0,0.50145,0.0
2021-01-28,0.0084,0.11169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37795,0.0,0.0,0.0,0.0,0.0,0.0,0.50196,0.0
2021-01-29,0.0115,0.10832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39222,0.0,0.0,0.0,0.0,0.0,0.0,0.48796,0.0
2021-02-01,0.02214,0.09759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39058,0.0,0.0,0.0,0.0,0.0,0.0,0.48969,0.0
2021-02-02,0.00763,0.11089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33332,0.0,0.0,0.0,0.0,0.0044,0.0,0.54376,0.0
2021-02-03,0.00576,0.11084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37194,0.0,0.0,0.0,0.0,0.0,0.0,0.51145,0.0
2021-02-04,0.02324,0.0936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36456,0.0,0.0,0.0,0.0,0.0,0.0,0.5186,0.0
2021-02-05,0.01545,0.10128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36778,0.0,0.0,0.0,0.0,0.0,0.0,0.51549,0.0
2021-02-08,0.01435,0.10249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37306,0.0,0.0,0.0,0.0,0.0,0.0,0.5101,0.0
2021-02-09,0.01278,0.10412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.5183,0.0
2021-02-10,0.00801,0.10908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36888,0.0,0.0,0.0,0.0,0.0,0.0,0.51404,0.0
2021-02-11,0.00104,0.11608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37055,0.0,0.0,0.0,0.0,0.0,0.0,0.51233,0.0
2021-02-12,0.00604,0.11105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36991,0.0,0.0,0.0,0.0,0.0,0.0,0.513,0.0
2021-02-17,0.00357,0.10784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431,0.0,0.35683,0.0,0.0,0.0,0.0,0.0,0.0,0.52746,0.0
2021-02-18,0.00945,0.09036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01231,0.0,0.36298,0.0,0.0,0.0,0.0,0.0,0.0,0.5249,0.0
2021-02-19,0.0,0.09881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01296,0.0,0.36468,0.0,0.0,0.0,0.0,0.0,0.0,0.52356,0.0
2021-02-22,0.0,0.10436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00922,0.0,0.35706,0.0,0.0,0.0,0.0,0.0,0.0,0.52937,0.0
2021-02-23,0.01136,0.08687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01334,0.0,0.35739,0.0,0.0,0.0,0.0,0.0,0.0,0.53103,0.0
2021-02-24,0.0,0.09903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01292,0.0,0.34739,0.0,0.0,0.0,0.0,0.0,0.0,0.54065,0.0
2021-02-25,0.0,0.1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00814,0.0,0.34622,0.0,0.0,0.0,0.0,0.0,0.0,0.54024,0.0
2021-02-26,0.00972,0.09915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00581,0.0,0.34704,0.0,0.0,0.0,0.0,0.0,0.0,0.53827,0.0
2021-03-01,0.01253,0.10147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,0.0,0.36158,0.0,0.0,0.0,0.0,0.0,0.0,0.52273,0.0
2021-03-02,0.00952,0.10081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418,0.0,0.34555,0.0,0.0,0.0,0.0,0.0,0.0,0.53994,0.0
2021-03-03,0.01267,0.08978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852,0.0,0.34945,0.0,0.0,0.0,0.0,0.0,0.0,0.53958,0.0
2021-03-04,0.0,0.09956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01135,0.0,0.35007,0.0,0.0,0.0,0.0,0.0,0.0,0.53902,0.0
2021-03-05,0.00364,0.10065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00759,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.53512,0.0
2021-03-08,0.0,0.11019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343,0.0,0.34183,0.0,0.0,0.0,0.0,0.0,0.0,0.54455,0.0
2021-03-09,0.00882,0.10387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563,0.0,0.33293,0.0,0.0,0.0,0.0,0.0,0.0,0.54876,0.0
2021-03-10,0.0,0.11559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.33189,0.0,0.0,0.0,0.0,0.0,0.0,0.54932,0.0
2021-03-11,0.00566,0.09947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01275,0.0,0.32701,0.0,0.0,0.0,0.0,0.0,0.0,0.55511,0.0
2021-03-12,0.00785,0.10107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01113,0.0,0.33582,0.0,0.0,0.0,0.0,0.0,0.0,0.54414,0.0
2021-03-15,0.00693,0.1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01222,0.0,0.33061,0.0,0.0,0.0,0.0,0.0,0.0,0.54884,0.0
2021-03-16,0.0,0.10339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923,0.0,0.32331,0.0,0.0,0.0,0.0,0.01298,0.0,0.54109,0.0
2021-03-17,0.0,0.10348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01963,0.0,0.30888,0.0,0.0,0.0,0.0,0.01708,0.0,0.55093,0.0
2021-03-18,0.0,0.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02578,0.0,0.32984,0.0,0.0,0.0,0.0,0.02697,0.0,0.51501,0.0
2021-03-19,0.0,0.09729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05175,0.0,0.40853,0.0,0.0,0.0,0.0,0.08858,0.0,0.35385,0.0
2021-03-22,0.0,0.12298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07149,0.0,0.42936,0.0,0.0,0.0,0.0,0.08738,0.0,0.28879,0.0
2021-03-23,0.00711,0.12818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07515,0.0,0.36175,0.0,0.0,0.0,0.0,0.08587,0.0,0.34194,0.0
2021-03-24,0.01515,0.12403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07997,0.0,0.34802,0.0,0.0,0.0,0.0,0.08626,0.0,0.34658,0.0
2021-03-25,0.0,0.12426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11237,0.0,0.31422,0.0,0.0,0.0,0.0,0.16433,0.0,0.28481,0.0
2021-03-26,0.0,0.13192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11243,0.0,0.39042,0.0,0.0,0.0,0.0,0.13572,0.0,0.22951,0.0
2021-03-29,0.01579,0.13109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11176,0.0,0.37674,0.0,0.0,0.0,0.0,0.08158,0.0,0.28303,0.0
2021-03-30,0.02126,0.11394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11072,0.0,0.23463,0.0,0.0,0.0,0.0,0.24128,0.0,0.27245,0.00573
2021-03-31,0.00943,0.14389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12677,0.0,0.11459,0.0,0.0,0.0,0.0,0.30821,0.0,0.23842,0.05869
2021-04-01,0.03105,0.12456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14283,0.0,0.05942,0.0,0.0,0.0,0.0,0.36653,0.0,0.21771,0.05791
2021-04-05,0.03218,0.12816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14959,0.0,0.03962,0.0,0.0,0.0,0.0,0.38001,0.0,0.21419,0.05624
2021-04-06,0.01953,0.1431,0.0,0.0,0.0,0.0,0.00527,0.0,0.0,0.14395,0.0,0.06535,0.0,0.0,0.0,0.0,0.41726,0.0,0.16007,0.04548
2021-04-07,0.01886,0.14184,0.0,0.0,0.0,0.0,0.00561,0.0,0.0,0.14733,0.0,0.04568,0.0,0.0,0.0,0.0,0.42358,0.0,0.16933,0.04777
2021-04-08,0.01724,0.14698,0.0,0.0,0.0,0.0,0.01585,0.0,0.0,0.1388,0.0,0.03528,0.0,0.0,0.0,0.0,0.40607,0.0,0.16703,0.07276
2021-04-09,0.04775,0.13907,0.0,0.0,0.0,0.0,0.0258,0.0,0.0,0.1243,0.0,0.05188,0.0,0.0,0.0,0.0,0.41784,0.0,0.13948,0.05389
2021-04-12,0.03819,0.14639,0.0,0.0,0.0,0.0,0.02507,0.0,0.0,0.12571,0.0,0.03838,0.0,0.0,0.0,0.0,0.41832,0.0,0.14623,0.06169
2021-04-13,0.03563,0.14153,0.0,0.0,0.0,0.0,0.03025,0.0,0.0,0.1304,0.0,0.04192,0.0,0.0,0.0,0.0,0.39494,0.0,0.15247,0.07285
2021-04-14,0.03632,0.13024,0.0,0.0,0.0,0.0,0.02371,0.0,0.0,0.14052,0.0,0.02391,0.0,0.0,0.0,0.0,0.4176,0.0,0.16047,0.06723
2021-04-15,0.04445,0.12204,0.0,0.0,0.0,0.0,0.01566,0.0,0.0,0.14348,0.0,0.0208,0.0,0.0,0.0,0.0,0.40192,0.0,0.15812,0.09353
2021-04-16,0.03825,0.1266,0.0,0.0,0.0,0.0,0.01469,0.0,0.0,0.14772,0.0,0.0288,0.0,0.0,0.0,0.0,0.39396,0.0,0.15471,0.09527
2021-04-19,0.03041,0.12505,0.0,0.0,0.0,0.0,0.01445,0.0,0.0,0.15141,0.0,0.01312,0.0,0.0,0.0,0.0,0.43356,0.0,0.16437,0.06764
2021-04-20,0.03453,0.12139,0.0,0.0,0.0,0.0,0.01368,0.0,0.0,0.15209,0.0,0.0,0.0,0.0,0.0,0.0,0.45475,0.0,0.16247,0.0611
2021-04-22,0.03029,0.11522,0.0,0.0,0.0,0.0,0.00642,0.0,0.0,0.16039,0.0,0.0,0.0,0.0,0.0,0.0,0.46949,0.0,0.15415,0.06403
2021-04-23,0.03478,0.11489,0.0,0.0,0.0,0.0,0.00572,0.0,0.0,0.15998,0.0,0.0,0.0,0.0,0.0,0.0,0.45891,0.0,0.15894,0.06679
2021-04-26,0.04278,0.09873,0.0,0.0,0.0,0.0,0.00387,0.0,0.0,0.16647,0.0,0.0,0.0,0.0,0.0,0.0,0.44879,0.0,0.17103,0.06833
2021-04-27,0.02261,0.11898,0.0,0.0,0.0,0.0,0.00296,0.0,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.44913,0.0,0.16897,0.06984
2021-04-28,0.02023,0.11588,0.0,0.0,0.0,0.0,0.00123,0.0,0.0,0.1723,0.0,0.0,0.0,0.0,0.0,0.0,0.43207,0.0,0.17887,0.07932
2021-04-29,0.02119,0.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17239,0.0,0.0,0.0,0.0,0.0,0.0,0.47864,0.0,0.17208,0.04231
2021-04-30,0.02497,0.10954,0.0,0.0,0.0,0.0,0.00048,0.0,0.0,0.17097,0.0,0.0,0.0,0.0,0.0,0.0,0.49487,0.0,0.16691,0.03226
2021-05-03,0.00954,0.09014,0.0,0.0,0.0,0.0,0.02442,0.0,0.0,0.18139,0.0,0.0,0.0,0.0,0.0,0.0,0.55942,0.0,0.13508,0.0
2021-05-04,0.0022,0.09309,0.0,0.0,0.0,0.0,0.01735,0.0,0.0,0.18788,0.0,0.0,0.0,0.0,0.0,0.0,0.56691,0.0,0.13257,0.0
2021-05-05,0.01267,0.08275,0.0,0.0,0.0,0.0,0.01525,0.0,0.0,0.19145,0.0,0.0,0.0,0.0,0.0,0.0,0.56355,0.0,0.13434,0.0
2021-05-06,0.00094,0.09402,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.19392,0.0,0.0,0.0,0.0,0.0,0.0,0.58099,0.0,0.12253,0.0
2021-05-07,0.01059,0.07391,0.0,0.0,0.0,0.0,0.02168,0.0,0.0,0.19412,0.0,0.0,0.0,0.0,0.0,0.0,0.57883,0.0,0.12086,0.0
2021-05-10,0.00768,0.07472,0.0,0.0,0.0,0.0,0.02692,0.0,0.0,0.19452,0.0,0.0,0.0,0.0,0.0,0.0,0.55843,0.0,0.13772,0.0
2021-05-11,0.0,0.07646,0.0,0.0,0.0,0.0,0.0304,0.0,0.0,0.19613,0.0,0.0,0.0,0.0,0.0,0.0,0.55423,0.0,0.14278,0.0
2021-05-12,0.0,0.07035,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.20048,0.0,0.0,0.0,0.0,0.0,0.0,0.56763,0.0,0.14254,0.0
2021-05-13,0.02054,0.05651,0.0,0.0,0.0,0.0,0.03337,0.0,0.0,0.19241,0.0,0.0,0.0,0.0,0.0,0.0,0.56997,0.0,0.1272,0.0
2021-05-14,0.00539,0.08869,0.0,0.0,0.0,0.0,0.04971,0.0,0.0,0.1788,0.0,0.0,0.0,0.0,0.0,0.0,0.5674,0.0,0.11002,0.0
2021-05-17,0.0,0.08715,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.17727,0.0,0.0,0.0,0.0,0.0,0.0,0.57302,0.0,0.10906,0.0
2021-05-18,0.0,0.08071,0.0,0.0,0.0,0.0,0.05454,0.0,0.0,0.1849,0.0,0.0,0.0,0.0,0.0,0.0,0.5605,0.0,0.11935,0.0
2021-05-19,0.00794,0.08945,0.0,0.0,0.0,0.0,0.07046,0.0,0.0,0.17018,0.0,0.0,0.0,0.0,0.0,0.0,0.54532,0.0,0.11664,0.0
2021-05-20,0.0,0.10289,0.0,0.0,0.0,0.0,0.06767,0.0,0.0,0.16947,0.0,0.0,0.0,0.0,0.0,0.0,0.52411,0.0,0.11265,0.0232
2021-05-21,0.0,0.10422,0.0,0.0,0.0,0.0,0.06596,0.0,0.0,0.17141,0.0,0.0,0.0,0.0,0.0,0.0,0.51121,0.0,0.12112,0.02607
2021-05-24,0.00563,0.09781,0.0,0.0,0.0,0.0,0.06515,0.0,0.0,0.17573,0.0,0.0,0.0,0.0,0.0,0.0,0.53123,0.0,0.12156,0.00289
2021-05-25,0.03254,0.07625,0.0,0.0,0.0,0.0,0.07406,0.0,0.0,0.16893,0.0,0.0,0.0,0.0,0.0,0.0,0.52108,0.0,0.11703,0.01011
2021-05-26,0.0,0.10857,0.0,0.0,0.0,0.0,0.07559,0.0,0.0,0.16978,0.0,0.0,0.0,0.0,0.0,0.0,0.51001,0.0,0.12393,0.01212
2021-05-27,0.0,0.11325,0.0,0.0,0.0,0.0,0.05616,0.0,0.0,0.1811,0.0,0.0,0.0,0.0,0.0,0.0,0.48701,0.0,0.13154,0.03094
2021-05-28,0.0,0.11069,0.0,0.0,0.0,0.0,0.05188,0.0,0.0,0.18428,0.0,0.0,0.0,0.0,0.0,0.0,0.47301,0.0,0.13571,0.04444
2021-05-31,0.0,0.1103,0.0,0.0,0.0,0.0,0.04921,0.0,0.0,0.18513,0.0,0.0,0.0,0.0,0.0,0.0,0.4977,0.0,0.12537,0.0323
2021-06-01,0.01419,0.09865,0.0,0.0,0.0,0.0,0.04516,0.0,0.0,0.18773,0.0,0.0,0.0,0.0,0.0,0.0,0.47797,0.0,0.13197,0.04433
2021-06-02,0.00553,0.10661,0.0,0.0,0.0,0.0,0.04465,0.0,0.0,0.19092,0.0,0.0,0.0,0.0,0.0,0.0,0.48473,0.0,0.11834,0.04922
2021-06-04,0.00767,0.10017,0.0,0.0,0.0,0.0,0.05465,0.0,0.0,0.18491,0.0,0.0,0.0,0.0,0.0,0.0,0.49715,0.0,0.10459,0.05086
2021-06-07,0.03259,0.08084,0.0,0.0,0.0,0.0,0.05607,0.0,0.0,0.18051,0.0,0.0,0.0,0.0,0.0,0.0,0.49598,0.0,0.09878,0.05521
2021-06-08,0.00808,0.10418,0.0,0.0,0.0,0.0,0.05093,0.0,0.0,0.18243,0.0,0.0,0.0,0.0,0.0,0.0,0.48825,0.0,0.09724,0.0689
