,SPXI11<XBSP>,IVVB11<XBSP>,BOVA11<XBSP>,BOVV11<XBSP>,PIBB11<XBSP>,XBOV11<XBSP>,SMAL11<XBSP>,BRAX11<XBSP>,DIVO11<XBSP>,MATB11<XBSP>,FIND11<XBSP>,FIXA11<XBMF>,BBSD11<XBSP>,ISUS11<XBSP>,GOVE11<XBSP>,ECOO11<XBSP>,IMAB11<XBMF>,BOVB11<XBSP>,IRFM11<XBMF>,IB5M11<XBMF>
2020-06-04,0.25241,0.14646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-05,0.30592,0.09302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,0.2678,0.12731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58949,0.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,0.18992,0.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58815,0.0,0.01582,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,0.28751,0.10965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59307,0.0,0.00976,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,0.19864,0.19932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,0.18495,0.21253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,0.25479,0.13935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,0.26689,0.12689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60363,0.0,0.00259,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.25427,0.14846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55336,0.0,0.0,0.0,0.0,0.0,0.0,0.04391,0.0
2020-06-19,0.24941,0.14156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59947,0.0,0.00957,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,0.28114,0.11054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59586,0.0,0.00918,0.0,0.0,0.0,0.0,0.00328,0.0
2020-06-23,0.29457,0.09708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60467,0.0,0.00367,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-24,0.22446,0.16951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60339,0.0,0.0,0.0,0.0,0.0,0.0,0.00265,0.0
2020-06-25,0.24862,0.14456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,0.18404,0.22059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53612,0.0,0.0,0.0,0.0,0.0,0.0,0.05925,0.0
2020-06-29,0.16468,0.24404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50775,0.0,0.0,0.0,0.0,0.0,0.0,0.08353,0.0
2020-06-30,0.19681,0.20413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55779,0.0,0.0,0.0,0.0,0.0,0.0,0.04127,0.0
2020-07-01,0.13586,0.25998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58202,0.0,0.0,0.0,0.0,0.0,0.0,0.02214,0.0
2020-07-02,0.25462,0.15379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49684,0.0,0.0,0.0,0.0,0.0,0.0,0.09474,0.0
2020-07-03,0.13428,0.28118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44501,0.0,0.0,0.0,0.0,0.0,0.0,0.13953,0.0
2020-07-06,0.22598,0.18722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599,0.0,0.0025,0.0,0.0,0.0,0.0,0.1244,0.0
2020-07-07,0.22932,0.17778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50815,0.0,0.0,0.0,0.0,0.0,0.0,0.08475,0.0
2020-07-08,0.02863,0.39274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37716,0.0,0.00179,0.0,0.0,0.0,0.0,0.19967,0.0
2020-07-09,0.32152,0.08927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47285,0.0,0.0,0.0,0.0,0.0,0.0,0.11636,0.0
2020-07-10,0.29618,0.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36753,0.0,0.0,0.0,0.0,0.0,0.0,0.20759,0.0
2020-07-13,0.3324,0.08651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41174,0.0,0.0,0.0,0.0,0.0,0.0,0.16934,0.0
2020-07-14,0.24739,0.19246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24244,0.0,0.0,0.0,0.0,0.0,0.0,0.31771,0.0
2020-07-15,0.12536,0.31652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21689,0.0,0.0,0.0,0.0,0.0,0.0,0.34123,0.0
2020-07-16,0.1981,0.23954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25501,0.0,0.0,0.0,0.0,0.0,0.0,0.30735,0.0
2020-07-17,0.15192,0.28714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23369,0.0,0.0,0.0,0.0,0.0,0.0,0.32724,0.0
2020-07-20,0.13979,0.30129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18226,0.0,0.0087,0.0,0.0,0.0,0.0,0.36796,0.0
2020-07-21,0.16606,0.26571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28908,0.0,0.00017,0.0,0.0,0.0,0.0,0.27897,0.0
2020-07-22,0.0907,0.33894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26332,0.0,0.00994,0.0,0.0,0.0,0.0,0.2971,0.0
2020-07-23,0.17346,0.2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783,0.0,0.00414,0.0,0.0,0.0,0.0,0.28669,0.0
2020-07-24,0.16924,0.26011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30423,0.0,0.0,0.0,0.0,0.0,0.0,0.26642,0.0
2020-07-27,0.19129,0.2204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663,0.0,0.02866,0.0,0.0,0.0,0.0,0.19335,0.0
2020-07-28,0.14339,0.27822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33129,0.0,0.01367,0.0,0.0,0.0,0.0,0.23344,0.0
2020-07-29,0.15449,0.24429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43582,0.0,0.03628,0.0,0.0,0.0,0.0,0.12912,0.0
2020-07-30,0.1471,0.24373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51937,0.0,0.02776,0.0,0.0,0.0,0.0,0.06204,0.0
2020-07-31,0.22964,0.18912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503,0.0,0.01195,0.0,0.0,0.0,0.0,0.21899,0.0
2020-08-03,0.01579,0.41124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28168,0.0,0.0,0.0,0.0,0.0,0.0,0.29129,0.0
2020-08-04,0.2237,0.21071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23053,0.0,0.0,0.0,0.0,0.0,0.0,0.33503,0.0
2020-08-05,0.23103,0.19684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29482,0.0,0.0,0.0,0.0,0.0,0.0,0.27731,0.0
2020-08-06,0.2432,0.18226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30903,0.0,0.00109,0.0,0.0,0.0,0.0,0.26442,0.0
2020-08-07,0.11599,0.31307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27017,0.0,0.00296,0.0,0.0,0.0,0.0,0.29781,0.0
2020-08-10,0.17213,0.25912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654,0.0,0.0,0.0,0.0,0.0,0.0,0.30335,0.0
2020-08-11,0.14863,0.28284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25167,0.0,0.0,0.0,0.0,0.0,0.0,0.31686,0.0
2020-08-12,0.14955,0.28486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21891,0.0,0.0,0.0,0.0,0.0,0.0,0.34668,0.0
2020-08-13,0.12017,0.31209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332,0.0,0.0,0.0,0.0,0.0,0.0,0.33454,0.0
2020-08-14,0.15737,0.27492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23542,0.0,0.0,0.0,0.0,0.0,0.0,0.33229,0.0
2020-08-17,0.14353,0.2933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841,0.0,0.0,0.0,0.0,0.0,0.0,0.37907,0.0
2020-08-18,0.16896,0.26278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24744,0.0,0.0,0.0,0.0,0.0,0.0,0.32082,0.0
2020-08-19,0.13561,0.30112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19381,0.0,0.0,0.0,0.0,0.0,0.0,0.36946,0.0
2020-08-20,0.21265,0.22001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24377,0.0,0.0,0.0,0.0,0.0,0.0,0.32357,0.0
2020-08-21,0.11001,0.32424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23037,0.0,0.00027,0.0,0.0,0.0,0.0,0.3351,0.0
2020-08-24,0.20217,0.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24339,0.0,0.00154,0.0,0.0,0.0,0.0,0.3214,0.0
2020-08-25,0.33622,0.09773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22611,0.0,0.0,0.0,0.0,0.0,0.0,0.33994,0.0
2020-08-26,0.19559,0.24069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096,0.0,0.0,0.0,0.0,0.0,0.0,0.35413,0.0
2020-08-27,0.2581,0.17838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19955,0.0,0.00427,0.0,0.0,0.0,0.0,0.35971,0.0
2020-08-28,0.21828,0.19565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01252,0.0,0.24192,0.0,0.0208,0.0,0.0,0.0,0.0,0.31082,0.0
2020-08-31,0.21203,0.22293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18383,0.0,0.01263,0.0,0.0,0.0,0.0,0.36857,0.0
2020-09-01,0.0,0.41439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977,0.0,0.27357,0.0,0.00968,0.0,0.0,0.0,0.0,0.29259,0.0
2020-09-02,0.28556,0.13721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31046,0.0,0.01165,0.0,0.0,0.0,0.0,0.25511,0.0
2020-09-03,0.11077,0.30571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37205,0.0,0.0,0.0,0.0,0.0,0.0,0.21147,0.0
2020-09-04,0.22253,0.18791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42099,0.0,0.0,0.0,0.0,0.0,0.0,0.16857,0.0
2020-09-08,0.26972,0.12397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02284,0.0,0.35227,0.0,0.0,0.0,0.0,0.0,0.0,0.2312,0.0
2020-09-09,0.25021,0.15807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0,0.3073,0.0,0.0,0.0,0.0,0.0,0.0,0.27051,0.0
2020-09-10,0.17894,0.23927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00155,0.0,0.33184,0.0,0.0,0.0,0.0,0.0,0.0,0.2484,0.0
2020-09-11,0.21073,0.19375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02285,0.0,0.25647,0.0,0.0,0.0,0.0,0.0,0.0,0.31621,0.0
2020-09-14,0.27165,0.14702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00606,0.0,0.28053,0.0,0.0,0.0,0.0,0.0,0.0,0.29474,0.0
2020-09-15,0.22716,0.18865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00939,0.0,0.28165,0.0,0.0,0.0,0.0,0.0,0.0,0.29315,0.0
2020-09-16,0.16766,0.25014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00805,0.0,0.27336,0.0,0.0,0.0,0.0,0.0,0.0,0.30078,0.0
2020-09-17,0.14177,0.26479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01675,0.0,0.29505,0.0,0.0,0.0,0.0,0.0,0.0,0.28164,0.0
2020-09-18,0.09846,0.32669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00478,0.0,0.22436,0.0,0.0,0.0,0.0,0.0,0.0,0.34571,0.0
2020-09-21,0.16557,0.26362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281,0.0,0.0,0.0,0.0,0.0,0.0,0.34271,0.0
2020-09-22,0.20091,0.23446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13808,0.0,0.0,0.0,0.0,0.0,0.0,0.42656,0.0
2020-09-23,0.07903,0.36076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07328,0.0,0.0,0.0,0.0,0.0,0.0,0.48693,0.0
2020-09-24,0.15953,0.27255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00373,0.0,0.13495,0.0,0.0,0.0,0.0,0.0,0.0,0.42924,0.0
2020-09-25,0.2252,0.21379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05544,0.0,0.0,0.0,0.0,0.0,0.0,0.50557,0.0
2020-09-28,0.06952,0.37167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646,0.0,0.0,0.0,0.0,0.0,0.0,0.55235,0.0
2020-09-29,0.0,0.44024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55976,0.0
2020-09-30,0.0,0.43881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01625,0.0,0.0,0.0,0.0,0.0,0.0,0.54494,0.0
2020-10-01,0.13413,0.30757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583,0.0
2020-10-02,0.16697,0.27486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55817,0.0
2020-10-05,0.1361,0.3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5582,0.0
2020-10-06,0.16996,0.27214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579,0.0
2020-10-07,0.15606,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55539,0.0
2020-10-08,0.09213,0.3458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55628,0.0
2020-10-09,0.18395,0.25947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55658,0.0
2020-10-13,0.07724,0.36003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00468,0.0,0.0,0.0,0.00109,0.0,0.0,0.0,0.0,0.55696,0.0
2020-10-14,0.10159,0.33992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55679,0.0
2020-10-15,0.1278,0.29222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55443,0.0
2020-10-16,0.12723,0.30041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01717,0.0,0.0,0.0,0.00304,0.0,0.0,0.0,0.0,0.55215,0.0
2020-10-19,0.11087,0.32238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0.0
2020-10-20,0.07949,0.33708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55488,0.0
2020-10-21,0.13981,0.26216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55397,0.0
2020-10-22,0.10544,0.2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55407,0.0
2020-10-23,0.09962,0.29129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55422,0.0
2020-10-26,0.07885,0.31563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55452,0.0
2020-10-27,0.13176,0.26915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554,0.0
2020-10-28,0.16773,0.26581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55515,0.0
2020-10-29,0.14698,0.28652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553,0.0
2020-10-30,0.22856,0.18946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55648,0.0
2020-11-03,0.11529,0.29339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55831,0.0
2020-11-04,0.13923,0.29155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55885,0.0
2020-11-05,0.15005,0.26949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55834,0.0
2020-11-06,0.12999,0.26096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56034,0.0
2020-11-09,0.15274,0.25565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56025,0.0
2020-11-10,0.02439,0.41142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.56173,0.0
2020-11-11,0.0666,0.37101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56239,0.0
2020-11-12,0.13158,0.30689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56152,0.0
2020-11-13,0.1243,0.31455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56115,0.0
2020-11-16,0.16115,0.27784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56101,0.0
2020-11-17,0.0,0.43584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00449,0.0,0.0,0.0,0.0,0.55967,0.0
2020-11-18,0.20712,0.23013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56153,0.0
2020-11-19,0.27854,0.14034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56179,0.0
2020-11-20,0.17626,0.23639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56046,0.0
2020-11-23,0.13113,0.25936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56122,0.0
2020-11-24,0.13177,0.23381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563,0.0
2020-11-25,0.11003,0.23412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56581,0.0
2020-11-26,0.17933,0.17515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56454,0.0
2020-11-27,0.28304,0.07876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56592,0.0
2020-11-30,0.07526,0.27544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56546,0.0
2020-12-01,0.07672,0.22369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57453,0.0
2020-12-02,0.11359,0.20128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57144,0.0
2020-12-03,0.0,0.32829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56983,0.0
2020-12-04,0.18322,0.11714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756,0.0
2020-12-07,0.22038,0.11052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56971,0.0
2020-12-08,0.12035,0.22489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56616,0.0
2020-12-09,0.14314,0.20184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56628,0.0
2020-12-10,0.0248,0.27052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57632,0.0
2020-12-11,0.0766,0.23703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722,0.0
2020-12-14,0.14963,0.16161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57286,0.0
2020-12-15,0.09009,0.21676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57384,0.0
2020-12-16,0.10725,0.20556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57263,0.0
2020-12-17,0.14764,0.17037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57175,0.0
2020-12-18,0.17337,0.12528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5762,0.0
2020-12-21,0.08946,0.25439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56705,0.0
2020-12-22,0.05872,0.26597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57025,0.0
2020-12-23,0.08146,0.24952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693,0.0
2020-12-28,0.0,0.35881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56648,0.0
2020-12-29,0.04562,0.28728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56889,0.0
2020-12-30,0.17017,0.15741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703,0.0
2021-01-04,0.11251,0.22971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56748,0.0
2021-01-05,0.0901,0.24093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56925,0.0
2021-01-06,0.07397,0.26407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56824,0.0
2021-01-07,0.12641,0.19698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5725,0.0
2021-01-08,0.13716,0.19698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57066,0.0
2021-01-11,0.08825,0.25459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56902,0.0
2021-01-12,0.12126,0.19557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57504,0.0
