DATA,Fundo,CDI,IPCA,IPCA+6%
2014-10-13,1.0636908419304916,1.0823048426692168,1.0369959125659116,1.0853249935256333
2014-10-14,1.0617085508480892,1.0827469533743987,1.0371705233498467,1.0857587684709735
2014-10-15,1.0516829655154376,1.083188075310673,1.0373451635349833,1.0861927167843872
2014-10-16,1.0453479510617465,1.0836305468075569,1.037519833126272,1.0866268385351647
2014-10-17,1.0535602871648693,1.0840731990496224,1.0376945321286646,1.0870611337926246
2014-10-20,1.0430535674794637,1.0845160321107024,1.037869260547113,1.0874956026261124
2014-10-21,1.0263686176398168,1.0849590460646594,1.0380440183865705,1.0879302451050021
2014-10-22,1.0267813229175144,1.0854022409853865,1.038218805651991,1.0883650612986948
2014-10-23,1.0168480834787288,1.0858456169468067,1.0383936223483292,1.0888000512766196
2014-10-24,1.029002989723161,1.0862891740228735,1.0385684684805407,1.0892352151082334
2014-10-27,1.0226115581482302,1.0867329122875702,1.0387433440535823,1.0896705528630208
2014-10-28,1.0360145263193465,1.0871768318149106,1.038918249072411,1.0901060646104943
2014-10-29,1.0291181667235532,1.0876209326789388,1.0390931835419848,1.090541750420194
2014-10-30,1.0319955018553582,1.088074938284867,1.039268147467263,1.0909776103616877
2014-10-31,1.0426178865888633,1.0885279691661711,1.039443140853205,1.0914136445045712
2014-11-03,1.0376631529754965,1.0889811886714131,1.0396491386391893,1.0918823840715097
2014-11-04,1.03636292171079,1.0894345968791284,1.039855177250002,1.0923513249523886
2014-11-05,1.0379253684799092,1.0898893595629036,1.0400612566937337,1.0928204672336683
2014-11-06,1.029023723676318,1.0903443120782659,1.040267376978477,1.093289811001846
2014-11-07,1.0289799298728264,1.0907994545044566,1.0404735381123253,1.0937593563434564
2014-11-10,1.029863026398649,1.0912547869207503,1.0406797401033745,1.094229103345071
2014-11-11,1.0280508752344844,1.0917103094064546,1.0408859829597217,1.0946990520932987
2014-11-12,1.0284554963044659,1.0921660220409102,1.0410922666894655,1.095169202674785
2014-11-13,1.0224967801529126,1.0926219249034907,1.0412985913007062,1.0956395551762137
2014-11-14,1.0250000005035602,1.093078018073603,1.041504956801546,1.096110109684305
2014-11-17,1.0236253348398652,1.0935343016306875,1.041711363200088,1.0965808662858163
2014-11-18,1.0304449597907588,1.093990775654217,1.0419178105044378,1.097051825067543
2014-11-19,1.0394673452828331,1.0944474402236983,1.0421242987227017,1.097522986116317
2014-11-20,1.0397507637726293,1.0949042954186707,1.0423308278629884,1.0979943495190079
2014-11-21,1.0573103540011037,1.0953613413187073,1.0425373979334078,1.0984659153625227
2014-11-24,1.0564883632990876,1.095818578003414,1.0427440089420714,1.0989376837338054
2014-11-25,1.059282699981032,1.0962760055524299,1.0429506608970924,1.0994096547198375
2014-11-26,1.0615785830960245,1.0967336240454275,1.0431573538065857,1.0998818284076377
2014-11-27,1.061599624938217,1.0971914335621127,1.0433640876786674,1.1003542048842625
2014-11-28,1.0590544983875296,1.0976482601873907,1.0435708625214557,1.1008267842368051
2014-12-01,1.0458593540264718,1.0981052770170023,1.043861374054123,1.1013878746779846
2014-12-02,1.0394280963640719,1.0985624841301411,1.0441519664600243,1.101949251106467
2014-12-03,1.043296127224051,1.0990210570678915,1.0444426397616733,1.10251091366802
2014-12-04,1.0445057393930677,1.0994994169731909,1.04473339398159,1.1030728625084854
2014-12-05,1.048484427798211,1.0999779850894225,1.0450242291423004,1.1036350977737792
2014-12-08,1.0405393472369415,1.1004567615072125,1.0453151452663372,1.104197619609892
2014-12-09,1.038781088422879,1.1009349649929254,1.045606142376239,1.1047604281628884
2014-12-10,1.0348420920026822,1.1014133762819631,1.0458972204945511,1.105323523578908
2014-12-11,1.0321952494995157,1.1018927774681235,1.0461883796438245,1.1058869060041647
2014-12-12,1.024186340951538,1.1023723873184443,1.0464796198466169,1.1064505755849467
2014-12-15,1.017296649616284,1.1028522059237484,1.046770941125492,1.107014532467617
2014-12-16,1.0150822494540808,1.1033322333748987,1.0470623435030202,1.1075787767986132
2014-12-17,1.0218303689233663,1.1038124697627973,1.0473538270017777,1.1081433087244472
2014-12-18,1.022744165437388,1.1042929151783862,1.0476453916443473,1.108708128391706
2014-12-19,1.0279555514616059,1.1047735697126466,1.0479370374533181,1.109273235947051
2014-12-22,1.0324748206653562,1.1052544334565997,1.048228764451285,1.1098386315372186
2014-12-23,1.033581137822139,1.1057347217706583,1.0485205726608502,1.1104043153090202
2014-12-24,1.0339681109845142,1.1062152187940038,1.048812462104621,1.1109702874093412
2014-12-26,1.0329528843242035,1.1066959246173307,1.049104432805212,1.1115365479851427
2014-12-29,1.0337822972700714,1.1071776250854795,1.049396484785243,1.1121030971834605
2014-12-30,1.0363306155841892,1.1076587491224603,1.0496886180673413,1.1126699351514049
2014-12-31,1.0367781888732537,1.1081400822318914,1.0499808326741398,1.1132370620361618
2015-01-02,1.0321288185376598,1.1086216245046254,1.0503919060770348,1.113930440318696
2015-01-05,1.0303748015170628,1.1091033760315538,1.0508031404174796,1.114624250471008
2015-01-06,1.0363699690805024,1.1095853369036084,1.0512145357584821,1.1153184927620874
2015-01-07,1.0407449454719986,1.1100675072117598,1.0516260921630751,1.1160131674610914
2015-01-08,1.0427270420574564,1.1105498870470187,1.0520378096943157,1.1167082748373445
2015-01-09,1.0433769459565703,1.1110324765004351,1.052449688415286,1.1174038151603394
2015-01-12,1.0359950104613849,1.1115152756630984,1.0528617283890929,1.1180997886997361
2015-01-13,1.0388424309551598,1.1119982846261378,1.0532739296788673,1.1187961957253632
2015-01-14,1.0397415191905655,1.112481503480722,1.0536862923477657,1.1194930365072169
2015-01-15,1.042277093620841,1.1129649323180597,1.0540988164589689,1.1201903113154617
2015-01-16,1.049312532519969,1.1134485712293987,1.0545115020756823,1.1208880204204306
2015-01-19,1.0422249813258153,1.1139324203060263,1.0549243492611364,1.1215861640926246
2015-01-20,1.0486079701857416,1.1144164796392704,1.055337358078586,1.1222847426027132
2015-01-21,1.0537284827254585,1.1149007493204977,1.0557505285913114,1.1229837562215348
2015-01-22,1.0519117012420924,1.1154058105089473,1.0561638608626167,1.1236832052200962
2015-01-23,1.0542425881711706,1.1159106989490741,1.0565773549558315,1.1243830898695732
2015-01-26,1.0515768211030476,1.1164158159269533,1.05699101093431,1.1250834104413105
2015-01-27,1.051603046251409,1.1169211615460326,1.057404828861431,1.1257841672068216
2015-01-28,1.04946384147675,1.1174267359098065,1.0578188088005986,1.1264853604377894
2015-01-29,1.0540781678971625,1.117932539121816,1.0582329508152415,1.1271869904060654
2015-01-30,1.0481904206685575,1.1184385712856495,1.0586472549688128,1.1278890573836713
2015-02-02,1.048200287005945,1.1189448325049418,1.0590570240521766,1.1285865559834216
2015-02-03,1.0526206724402205,1.1194517257035148,1.0594669517442752,1.129284485923731
2015-02-04,1.0514574785084163,1.1199588485297758,1.059877038106501,1.1299828474713451
2015-02-05,1.0506007436670903,1.1204662010877482,1.0602872832002703,1.1306816408931746
2015-02-06,1.0484846523427653,1.120973783481503,1.060697687087023,1.131380866456295
2015-02-09,1.0475902351390864,1.1214815958151578,1.061108249828223,1.132080524427947
2015-02-10,1.0424072160464215,1.121989638192878,1.0615189714853577,1.1327806150755368
2015-02-11,1.0357124096930836,1.1224979107188757,1.0619298521199385,1.1334811386666357
2015-02-12,1.0450313538775406,1.1230064134974105,1.0623408917935007,1.1341820954689805
2015-02-13,1.048297286469875,1.1235151466327888,1.0627520905676031,1.1348834857504737
2015-02-18,1.0505465585992646,1.1240241102293649,1.0631634485038288,1.1355853097791835
2015-02-19,1.0522144811716074,1.1245333043915398,1.0635749656637843,1.1362875678233437
2015-02-20,1.051295646452307,1.1250427292237621,1.0639866421091,1.1369902601513542
2015-02-23,1.0526730814943923,1.1255523848305278,1.0643984779014304,1.1376933870317807
2015-02-24,1.0577686410075264,1.12606227131638,1.0648104731024537,1.138396948733355
2015-02-25,1.0589374037692123,1.126572388785909,1.0652226277738719,1.1391009455249752
2015-02-26,1.0610751966728593,1.1270827373437529,1.065634941977411,1.1398053776757056
2015-02-27,1.0699267010140279,1.1275933170945969,1.0660474157748208,1.1405102454547766
2015-03-02,1.0661380649752463,1.1281041281431738,1.0664833060458154,1.1412404361794182
2015-03-03,1.067138955372087,1.128615170594264,1.066919374545588,1.141971094395252
2015-03-04,1.062528220754806,1.129126444552695,1.067355621347014,1.1427022204015804
2015-03-05,1.0595448981811388,1.1296582969818725,1.0677920465229978,1.1434338144978982
2015-03-06,1.0596698476991377,1.1301903999294998,1.068228650146474,1.144165876983891
2015-03-09,1.046504398453521,1.1307227535135784,1.068665432290407,1.1448984081594367
2015-03-10,1.0476632581364245,1.1312553578521658,1.0691023930277914,1.1456314083246053
2015-03-11,1.0517676867989354,1.1317882130633747,1.069539532431651,1.146364877779659
2015-03-12,1.0510310765002604,1.1323213192653738,1.0699768505750398,1.1470988168250515
2015-03-13,1.052343770947472,1.1328546765763874,1.0704143475310417,1.1478332257614299
2015-03-16,1.0542253839082778,1.133388285114695,1.0708520233727703,1.1485681048896328
2015-03-17,1.0653829426683907,1.1339221449986325,1.0712898781733693,1.1493034545106922
2015-03-18,1.0729276061390614,1.1344562563465912,1.0717279120060121,1.1500392749258324
2015-03-19,1.0651929850793915,1.134990619277018,1.072166124943902,1.1507755664364707
2015-03-20,1.0699533552992972,1.135525233908416,1.0726045170602727,1.1515123293442173
2015-03-23,1.071386279125077,1.1360604977931759,1.0730430884283872,1.1522495639508756
2015-03-24,1.071015030521847,1.1365960139906257,1.073481839121539,1.152987270558442
2015-03-25,1.0725753763504184,1.1371317826197007,1.0739207692130512,1.1537254494691067
2015-03-26,1.0692191365304522,1.137667803799392,1.0743598787762771,1.1544641009852528
2015-03-27,1.066996706565065,1.138204077648747,1.0747991678845998,1.1552032254094573
