Data,Fundo,CDI,IPCA,IPCA+6%,IBOV
2023-05-04,1.1946375691880509,1.272281936145711,1.1785379353033223,1.4491693362129963,1.0233660899040107
2023-05-05,1.1942211638807076,1.2729281026954407,1.1786546879408453,1.44964805644776,1.0531534208431395
2023-05-08,1.1960124856962817,1.2735745974202377,1.1787714521445454,1.4501269348235066,1.062107648771714
2023-05-09,1.1941639116869391,1.2742214204867754,1.1788882279155684,1.4506059713924766,1.0728447095540765
2023-05-10,1.1963971250029,1.2748685720618123,1.17900501525506,1.4510851662069275,1.0761900251336558
2023-05-11,1.199607342010064,1.2755160523121911,1.1791218141641664,1.4515645193191347,1.0842828843800634
2023-05-12,1.2016473846513127,1.2761638614048394,1.1792386246440338,1.45204403078139,1.0863661946811187
2023-05-15,1.2054444353867366,1.2768119995067697,1.1793554466958085,1.4525237006460032,1.0920251866046586
2023-05-16,1.2047216452270746,1.2774604667850793,1.1794722803206366,1.4530035289653012,1.0836618976557104
2023-05-17,1.2036111426168241,1.2781092634069502,1.1795891255196647,1.4534835157916277,1.0963420459304032
2023-05-18,1.2052298419042131,1.2787583895396493,1.1797059822940394,1.4539636611773445,1.1028323587913833
2023-05-19,1.2052595788082978,1.2794078453505286,1.1798228506449078,1.4544439651748302,1.1092124965883654
2023-05-22,1.2048400486615822,1.2800576310070253,1.1799397305734163,1.4549244278364808,1.1038840298568198
2023-05-23,1.2073919654801946,1.2807077466766612,1.1800566220807118,1.4554050492147095,1.1010395100226864
2023-05-24,1.2080027403511602,1.2813581925270434,1.1801735251679417,1.4558858293619468,1.0897315420905156
2023-05-25,1.2104612418234226,1.282008968725864,1.180290439836253,1.4563667683306407,1.1022914993863016
2023-05-26,1.2138407324903127,1.2826600754409005,1.180407366086793,1.4568478661732567,1.1108250588887016
2023-05-29,1.2145128389998405,1.2833115128400154,1.1805243039207092,1.4573291229422771,1.1050859396458903
2023-05-30,1.216684451144468,1.2839632810911565,1.1806412533391488,1.457810538690202,1.0914041998803055
2023-05-31,1.2172462541535798,1.2846153803623572,1.1807582143432598,1.4582921134695488,1.085074141657868
2023-06-01,1.2175021873153076,1.2852678108217357,1.1807114246667525,1.4585715464330102,1.10740963190476
2023-06-02,1.2200892987517147,1.2859205726374958,1.1806646368443705,1.4588510329404636,1.1273713503182377
2023-06-05,1.2248439637199067,1.286573665977927,1.1806178508760405,1.4591305730021686,1.1287535465756686
2023-06-06,1.2280933744312914,1.2872270910114039,1.180571066761689,1.4594101666283874,1.1479240077113417
2023-06-07,1.2257411177455568,1.2878808479063868,1.1805242845012427,1.4596898138293837,1.1567179810013737
2023-06-09,1.2293174351210272,1.2885349368314216,1.1804775040946278,1.4599695146154232,1.1720523467269304
2023-06-12,1.229108449209039,1.2891893579551397,1.180430725541771,1.460249268996774,1.175227391753058
2023-06-13,1.2266764036982165,1.289844111446258,1.180383948842599,1.4605290769837058,1.1692879542120682
2023-06-14,1.2288063456792035,1.2904991974735793,1.1803371739970379,1.46080893858649,1.1925849722902166
2023-06-15,1.2299852892876213,1.2911546162059921,1.1802904010050146,1.4610888538154005,1.1941073913563724
2023-06-16,1.2298042577979083,1.2918103678124708,1.1802436298664556,1.4613688226807129,1.1894700227535424
2023-06-19,1.2322851012913094,1.2924664524620755,1.1801968605812874,1.461648845192705,1.2004875291533545
2023-06-20,1.2319065207976203,1.293122870323952,1.1801500931494366,1.4619289213616562,1.1981237732348493
2023-06-21,1.233798690226288,1.293779621567332,1.1801033275708297,1.462209051197848,1.2061164733321676
2023-06-22,1.2343388202102454,1.2944367063615336,1.1800565638453933,1.4624892347115641,1.1912328237775123
2023-06-23,1.2361922993376449,1.2950941248759607,1.180009801973054,1.46276947191309,1.1916635081185958
2023-06-26,1.2390000200813285,1.2957518772801027,1.1799630419537384,1.463049762812713,1.1843118265754484
2023-06-27,1.2381994525336764,1.2964099637435358,1.179916283787373,1.4633301074207228,1.177100367841026
2023-06-28,1.238004111480725,1.2970683844359219,1.1798695274738842,1.4636105057474107,1.168666967487715
2023-06-29,1.2424180778490095,1.2977271395270091,1.179822773013199,1.46389095780307,1.1857140546626972
2023-06-30,1.2458510882441813,1.2983862291866322,1.1797760204052437,1.4641714635979963,1.1827493438496568
2023-07-03,1.235518639002984,1.2990456535847115,1.1798398603504041,1.464589304448626,1.1986345848952042
2023-07-04,1.2335073742837348,1.2997054128912542,1.1799037037500664,1.4650072645414214,1.1926550836945788
2023-07-05,1.2443742139427125,1.3003655072763534,1.1799675506044176,1.4654253439104117,1.1973926114464981
2023-07-06,1.2445787787974263,1.3010259369101889,1.1800314009136448,1.4658435425896355,1.1761288240948606
2023-07-07,1.2490911043374777,1.301686701963027,1.1800952546779346,1.466261860613141,1.1908722508407912
2023-07-10,1.246883710713032,1.30234780260522,1.1801591118974744,1.4666802980149864,1.1812970361878634
2023-07-11,1.2488337143213686,1.3030092390072072,1.1802229725724507,1.4670988548292399,1.174065545623623
2023-07-12,1.2479725673168092,1.3036710113395142,1.1802868367030508,1.4675175310899786,1.1785326436730015
2023-07-13,1.246420193077425,1.3043331197727535,1.1803507042894616,1.46793632683129,1.194538075697456
2023-07-14,1.2437390981690546,1.3049955644776237,1.1804145753318702,1.468355242087271,1.178983359843903
2023-07-17,1.248122411840234,1.3056583456249107,1.1804784498304635,1.4687742768920284,1.1840714446176344
2023-07-18,1.2510004340918577,1.3063214633854867,1.1805423277854283,1.4691934312796786,1.1802854287820626
2023-07-19,1.2504329618379362,1.306984917930311,1.180606209196952,1.469612705284348,1.1773908293733846
2023-07-20,1.2483110038598153,1.3076487094304294,1.1806700940652215,1.4700320989401723,1.1827092801900212
2023-07-21,1.252852349525021,1.308312838056975,1.180733982390424,1.4704516122812974,1.204083242605657
2023-07-24,1.2527833963882125,1.3089773039811674,1.1807978741727463,1.4708712453418786,1.2153511468781921
2023-07-25,1.2536886268177685,1.3096421073743134,1.1808617694123755,1.471290998156081,1.222021746207533
2023-07-26,1.2563374619026948,1.3103072484078067,1.1809256681094988,1.47171087075808,1.2275505312372568
2023-07-27,1.255523327209801,1.310972727253128,1.1809895702643034,1.4721308631820595,1.201809629921332
2023-07-28,1.2560592752148467,1.3116385440818452,1.1810534758769762,1.4725509754622146,1.2037827651583892
2023-07-31,1.2584846519399382,1.3123046990656135,1.1811173849477044,1.4729712076327492,1.2213707117384531
2023-08-01,1.2589807206415402,1.312971192376175,1.181234393120107,1.4734577906045923,1.2144096508767537
2023-08-02,1.2604982044669508,1.3136380241853591,1.1813514128840015,1.4739445343148034,1.2105134599771836
2023-08-03,1.260359676636248,1.314282192863279,1.1814684442405359,1.4744314388164814,1.2077791152070485
2023-08-04,1.2623753578852817,1.3149266774221935,1.1815854871908589,1.4749185041627424,1.1969819589352326
2023-08-07,1.26157121870119,1.3155714780170011,1.1817025417361189,1.4754057304067196,1.1956999218268909
2023-08-08,1.2658507634190654,1.3162165948026765,1.1818196078774645,1.4758931176015644,1.192795306503304
2023-08-09,1.2647273922831155,1.31686202793427,1.1819366856160447,1.4763806658004455,1.1859744684503293
2023-08-10,1.266581411868433,1.3175077775669082,1.1820537749530082,1.476868375056549,1.185383529470703
2023-08-11,1.2682093297922894,1.3181538438557938,1.182170875889504,1.4773562454230789,1.1825289937216608
2023-08-14,1.263530739788919,1.3188002269562056,1.1822879884266813,1.4778442769532565,1.169959020510966
2023-08-15,1.2646562263935548,1.319446927023498,1.1824051125656894,1.4783324697003208,1.163558850884166
2023-08-16,1.2630274605389258,1.3200939442131028,1.1825222483076774,1.4788208237175284,1.1577596361519014
2023-08-17,1.2608236665326307,1.3207412786805266,1.1826393956537948,1.4793093390581535,1.1516499280574601
2023-08-18,1.2621915486249395,1.3213889305813533,1.1827565546051915,1.4797980157754878,1.155926723723569
2023-08-21,1.2590990732498577,1.3220369000712426,1.1828737251630168,1.4802868539228407,1.1461111271128273
2023-08-22,1.2592151878205147,1.3226851873059307,1.1829909073284208,1.4807758535535391,1.1634086121605325
2023-08-23,1.2633688332133612,1.32333379244123,1.1831081011025533,1.4812650147209276,1.1832301077652854
2023-08-24,1.2654236538975345,1.3239827156330295,1.183225306486564,1.4817543374783686,1.1721224581312928
2023-08-25,1.2644837256863193,1.3246319570372946,1.1833425234816037,1.4822438218792415,1.1602135353045866
2023-08-28,1.265389298988125,1.3252815168100671,1.1834597520888221,1.4827334679769442,1.17307397004764
2023-08-29,1.2660167319744837,1.3259313951074654,1.1835769923093697,1.4832232758248916,1.1859243888757844
2023-08-30,1.2676162672242033,1.3265815920856843,1.1836942441443972,1.4837132454765165,1.177220558819933
2023-08-31,1.263670494229294,1.3272321079009954,1.1838115075950548,1.4842033769852694,1.1592620233882391
2023-09-01,1.2623295810773425,1.327882942709747,1.1839425093762599,1.4847108842483414,1.1808062563573265
2023-09-04,1.2625980526740466,1.3285340966683636,1.1840735256542547,1.485218565048023,1.1796444102278918
2023-09-05,1.2582139335356628,1.329185569933347,1.1842045564306438,1.4857264194436532,1.1751773121785134
2023-09-06,1.2612168967306934,1.3298373626612754,1.1843356017070312,1.4862344474945914,1.1616958907111068
2023-09-08,1.263048492332732,1.3304894750088037,1.1844666614850219,1.486742649260217,1.1549651958923124
2023-09-11,1.265033924184061,1.3311419071326638,1.1845977357662203,1.4872510247999298,1.170690182299317
2023-09-12,1.2658601622462826,1.3317946591896646,1.1847288245522316,1.48775957417315,1.1815574499754953
2023-09-13,1.2683016270358671,1.3324477313366916,1.1848599278446608,1.4882682974393182,1.1836407602765506
2023-09-14,1.2677760164810057,1.3331011237307073,1.1849910456451132,1.4887771946578952,1.1958201128057975
2023-09-15,1.26668162013264,1.3337548365287513,1.1851221779551941,1.4892862658883619,1.189470022753542
2023-09-18,1.2673146591414313,1.33440886988794,1.1852533247765096,1.48979551119022,1.1847625427463495
2023-09-19,1.2650107124978938,1.335063223965467,1.185384486110665,1.4903049306229912,1.1803355083566067
2023-09-20,1.265405911267261,1.335717898918603,1.1855156619592668,1.4908145242462179,1.18883902011428
2023-09-21,1.2643304356749714,1.3363494129840325,1.185646852323921,1.4913242921194625,1.1632984370965336
2023-09-22,1.265725123769997,1.3369812256229971,1.1857780572062337,1.4918342343023079,1.1619362726689204
2023-09-25,1.263780081793138,1.3376133369766594,1.1859092766078119,1.4923443508543572,1.161094935816571
2023-09-26,1.2570237126117467,1.3382457471862486,1.1860405105302618,1.4928546418352344,1.1437473711943213
2023-09-27,1.2530993838288682,1.3388784563930607,1.1861717589751908,1.4933651073045835,1.1450895037921167
2023-09-28,1.2547752097733775,1.3395114647384587,1.1863030219442057,1.4938757473220687,1.1591518483242407
2023-09-29,1.2603312584235236,1.3401447723638722,1.1864342994389137,1.494386561947375,1.16750512135828
2023-10-02,1.2559458990385328,1.340778379410798,1.1865564552154877,1.4948860409191385,1.1524011216756285
2023-10-03,1.2501791103952227,1.3414122860207993,1.1866786235692721,1.4953856868351516,1.1359950530548173
2023-10-04,1.252312738360027,1.3420464923355069,1.186800804501562,1.4958854997512132,1.1378780450576944
2023-10-05,1.2546145497125525,1.342680998496618,1.186922998013652,1.4963854797231408,1.1346429045421131
2023-10-06,1.256194146589799,1.343315804645897,1.1870452041068378,1.4968856268067707,1.1435170051514163
2023-10-09,1.2591228084334005,1.3439509109251755,1.1871674227824145,1.497385941057958,1.1533926972516115
2023-10-10,1.2646167321317847,1.3445863174763517,1.1872896540416777,1.4978864225325759,1.1692278587226144
2023-10-11,1.2629630338594453,1.3452220244413913,1.187411897885923,1.4983870712865168,1.1723728560040152
2023-10-13,1.260217981729749,1.3458580319623268,1.187534154316446,1.4988878873756917,1.1593822143671457
2023-10-16,1.2618204703707072,1.3464943401812581,1.1876564233345428,1.49938887085603,1.1671946279961034
2023-10-17,1.2602737185155626,1.3471309492403523,1.1877787049415094,1.4998900217834799,1.1609246652631193
2023-10-18,1.2587154642085936,1.3477678592818434,1.1879009991386418,1.5003913402140086,1.1424152545114348
2023-10-19,1.2555359694135584,1.348405070448033,1.1880233059272365,1.5008928262036016,1.1418543632765352
2023-10-20,1.2583279231335107,1.34904258288129,1.1881456253085898,1.5013944798082637,1.133350851518862
2023-10-23,1.258668522636339,1.3496803967240503,1.1882679572839983,1.5018963010840176,1.1296449630025613
2023-10-24,1.261803891167025,1.3503185121188173,1.1883903018547586,1.5023982900869053,1.1394305118685766
2023-10-25,1.2626678659007016,1.3509569292081618,1.1885126590221675,1.5029004468729874,1.1300956791734629
2023-10-26,1.2674264377379034,1.351595648134722,1.188635028787522,1.5034027714983431,1.1495966655011305
2023-10-27,1.2645139187046415,1.3522346690412035,1.1887574111521193,1.5039052640190707,1.1348131750955643
2023-10-30,1.2589589328864306,1.3528739920703794,1.1888798061172565,1.5044079244912867,1.1271109365306047
2023-10-31,1.2615289244997272,1.3535136173650901,1.189002213684231,1.504910752971127,1.1332406764548637
2023-11-01,1.2652235328180186,1.354153545068244,1.1891428085136269,1.5054367583577242,1.1523610580159924
2023-11-03,1.272437526020841,1.3547698609712109,1.1892834199678075,1.5059629475968628,1.1834805056380073
