DATA,CDI,Cota do Fundo,IPCA,IPCA+6%,IBOV
2019-07-17,1.730452360812432,1.947996405051464,1.270265637402078,1.7513706572224106,2.089278162916204
2019-07-18,1.7308783981836642,1.950128520983298,1.2703712967494387,1.7519213770119657,2.1065989580389783
2019-07-19,1.7313045404452971,1.9494176025313703,1.2704769648854317,1.7524722699757633,2.0811508676437294
2019-07-22,1.731730787623155,1.951369811463652,1.2705826418107882,1.753023336168258,2.091149050194274
2019-07-23,1.732157139743068,1.9552109256922408,1.270688327526239,1.7535745756439216,2.0862203686552734
2019-07-24,1.732583596830873,1.9578989822569035,1.2707940220325156,1.7541259884572433,2.0945890687378217
2019-07-25,1.733010158912413,1.953923949117479,1.270899725330349,1.7546775746627292,2.0651175648413473
2019-07-26,1.7334368260135373,1.9556957868514464,1.2710054374204705,1.7552293343149026,2.068416763912352
2019-07-29,1.733863598160102,1.956417937399633,1.2711111583036114,1.7557812674683038,2.08177449673642
2019-07-30,1.7342904753779693,1.9595121225296457,1.2712168879805033,1.7563333741774905,2.0707101096080507
2019-07-31,1.7347174576930076,1.9570885549914745,1.2713226264518773,1.7568856544970373,2.048158876933684
2019-08-01,1.7351121232618072,1.960118511847795,1.2713859623861656,1.7573794852093525,2.0544756361306074
2019-08-02,1.7355068786209704,1.9607168280418688,1.2714493014757824,1.7578734547290922,2.0654997891239644
2019-08-05,1.7359017237909256,1.9512639461580903,1.2715126437208848,1.7583675630952724,2.013678223228184
2019-08-06,1.7362966587921052,1.961943941582971,1.2715759891216303,1.7588618103469207,2.0552400846958396
2019-08-07,1.7366916836449469,1.968820452490016,1.2716393376781758,1.7593561965230753,2.0676724324146254
2019-08-08,1.737086798369893,1.9785683060069268,1.2717026893906789,1.7598507216627857,2.094488483400291
2019-08-09,1.73748200298739,1.9809266632447464,1.2717660442592964,1.7603453858051121,2.092094552367062
2019-08-12,1.7378772975178898,1.9751718631762465,1.2718294022841858,1.7608401889891259,2.0502309348868146
2019-08-13,1.7382726819818481,1.9787865233262567,1.2718927634655044,1.7613351312539092,2.078072956315293
2019-08-14,1.7386681563997257,1.9733142757552389,1.2719561278034093,1.7618302126385552,2.016896954029164
2019-08-15,1.7390637207919881,1.970649472516708,1.2720194952980577,1.7623254331821683,1.992736355954307
2019-08-16,1.7394593751791054,1.975795498099591,1.2720828659496068,1.7628207929238635,2.007804039516395
2019-08-19,1.7398551195815524,1.9721900666673704,1.2721462397582142,1.7633162919027672,2.001024587766831
2019-08-20,1.7402509540198083,1.9712193699853888,1.2722096167240369,1.7638119301580166,1.9960556720928178
2019-08-21,1.7406468785143574,1.978248611821544,1.2722729968472324,1.7643077077287599,2.035887465754947
2019-08-22,1.7410428930856883,1.975991965149172,1.272336380127958,1.7648036246541563,2.011928038355151
2019-08-23,1.7414389977542941,1.9694179889181185,1.2723997665663707,1.7652996809733759,1.9647736321207923
2019-08-26,1.7418351925406732,1.9610830486475503,1.272463156162628,1.7657958767256001,1.9398888196157147
2019-08-27,1.742231477465328,1.959280811242766,1.2725265489168873,1.766292211950021,1.956907858725897
2019-08-28,1.7426278525487662,1.9533534399551744,1.2725899448293059,1.7667886866858422,1.9753753266965204
2019-08-29,1.7430243178114995,1.9560282259555104,1.272653343900041,1.7672853009722778,2.0222480939857936
2019-08-30,1.7434208732740448,1.9677316552744404,1.27271674612925,1.7677820548485528,2.0345396222320367
2019-09-02,1.7438175189569234,1.964155269374252,1.2726920297620492,1.7681565204199474,2.0243000348714184
2019-09-03,1.7442142548806612,1.9656905999040164,1.2726673138748446,1.7685310653136,2.005289406078129
2019-09-04,1.744611081065789,1.9721689510508875,1.2726425984676264,1.768905689546313,2.0358673486874403
2019-09-05,1.7450079975328423,1.9723961572620596,1.2726178835403854,1.7692803931348933,2.0568293330288236
2019-09-06,1.745405004302361,1.971801669406373,1.2725931690931125,1.7696551760961499,2.0707503437430628
2019-09-09,1.74580210139489,1.9667179614161248,1.272568455125798,1.7700300384468965,2.0756991423495696
2019-09-10,1.7461992888309783,1.9638605204671755,1.2725437416384329,1.77040498020395,2.072701699291157
2019-09-11,1.7465965666311802,1.9735948858724728,1.2725190286310077,1.770780001384131,2.081030165238693
2019-09-12,1.7469939348160544,1.9767610952825276,1.2724943161035132,1.7711551020042633,2.0996384526818597
2019-09-13,1.7473913934061642,1.9720278610468087,1.27246960405594,1.7715302820811747,2.08213660395153
2019-09-16,1.747788942422078,1.9778967331026776,1.2724448924882787,1.7719055416316962,2.0857375590351266
2019-09-17,1.7481865818843685,1.9858866763370475,1.2724201814005203,1.7722808806726627,2.1045872512883665
2019-09-18,1.748584311813613,1.9887968470123092,1.272395470792655,1.7726562992209123,2.102877300550346
2019-09-19,1.748949276331175,1.996266793063793,1.272370760664674,1.773031797293287,2.0989947065216636
2019-09-20,1.7493143170241308,2.0026420830860405,1.2723460510165676,1.7734073749066321,2.1086106647895915
2019-09-23,1.74967943390838,1.9998259635251352,1.2723213418483266,1.7737830320777968,2.105009709705995
2019-09-24,1.7500446269998255,1.997107328621528,1.2722966331599417,1.7741587688236333,2.0896805042663273
2019-09-25,1.750409896314373,2.001218020681725,1.2722719249514036,1.7745345851609982,2.1018513301075337
2019-09-26,1.7507752418679319,2.0058292626998,1.2722472172227028,1.7749104811067509,2.118709432677667
2019-09-27,1.7511406636764146,2.005357474169909,1.2722225099738302,1.7752864566777546,2.1138612194086908
2019-09-30,1.7515061617557373,2.006908489010111,1.2721978032047765,1.7756625118908764,2.107162235929151
2019-10-01,1.751871736121819,2.005300657936986,1.2722556741463247,1.7761539300947795,2.093241225214912
2019-10-02,1.7522373867905825,1.999321046930732,1.272313547720361,1.776645484299668,2.0324474472114
2019-10-03,1.7526031137779534,2.00252948862269,1.2723714239270056,1.77713717454318,2.042204224951871
2019-10-04,1.7529689170998612,2.004333218565586,1.272429302766378,1.7776290008629652,2.0630253898207114
2019-10-07,1.7533347967722384,1.9971757324126216,1.2724871842385979,1.7781209632966823,2.0232338302935946
2019-10-08,1.7537007528110207,1.9949684112394896,1.2725450683437851,1.7786130618820015,2.011324526329968
2019-10-09,1.7540667852321474,2.001925663206558,1.2726029550820595,1.779105296656603,2.0368329679277357
2019-10-10,1.7544328940515612,2.0068262080593917,1.2726608444535408,1.7795976676581773,2.0482594622712154
2019-10-11,1.7547990792852077,2.0221432059561333,1.2727187364583488,1.7800901749244256,2.0887953532960593
2019-10-14,1.7551653409490362,2.0285026503319155,1.2727766310966033,1.7805828184930592,2.0982503750239383
2019-10-15,1.7555316790589992,2.023165962810074,1.2728345283684241,1.7810755984018003,2.1020323837150903
2019-10-16,1.7558980936310524,2.032125004759802,1.2728924282739311,1.7815685146883813,2.1208016076983056
2019-10-17,1.756264584681155,2.0396763791127426,1.272950330813244,1.7820615673905449,2.1126139612233126
2019-10-18,1.7566311522252698,2.0410511498468384,1.2730082359864823,1.7825547565460444,2.1068403628490544
2019-10-21,1.7569977962793624,2.042219541746592,1.2730661437937663,1.7830480821926438,2.1328517311344752
2019-10-22,1.7573645168594019,2.0375486647837584,1.2731240542352156,1.783541544368117,2.1601908258753
2019-10-23,1.7577313139813608,2.042982432524607,1.27318196731095,1.784035143110249,2.1634699078787984
2019-10-24,1.7580981876612152,2.04134619353132,1.2732398830210894,1.7845288784568345,2.15224458421038
2019-10-25,1.7584651379149439,2.0485799477244178,1.2732978013657534,1.7850227504456793,2.1598488357276957
2019-10-28,1.7588321647585297,2.053048989646753,1.2733557223450622,1.7855167591145993,2.176405182285237
2019-10-29,1.7591992682079582,2.055656486388964,1.2734136459591356,1.786010904501421,2.163711312688872
2019-10-30,1.7595664482792186,2.06089108597412,1.2734715722080934,1.7865051866439814,2.180851054204091
2019-10-31,1.7599005019694243,2.062386891382662,1.2735295010920553,1.7869996055801278,2.1569519780068136
2019-11-01,1.7602346190797231,2.0690473998347194,1.2737818903255784,1.787767084918009,2.1765862358927923
2019-11-04,1.7605687996221553,2.0678500251389487,1.2740343295778291,1.788534893872378,2.1847336482327737
2019-11-05,1.7609030436087634,2.065004281752949,1.2742868188587202,1.7893030325847985,2.181716088106855
2019-11-06,1.7612373510515924,2.05821413447673,1.2745393581781663,1.7900715011968948,2.1794026253436507
2019-11-07,1.7615717219626894,2.054012784186066,1.274791947546084,1.7908402998503519,2.2044483743887775
2019-11-08,1.7619061563541039,2.044515474112012,1.2750445869723923,1.7916094286869158,2.1651798586168196
2019-11-11,1.7622406542378877,2.046104576127162,1.2752972764670116,1.792378887848393,2.1769684601754093
2019-11-12,1.7625752156260945,2.035111789911139,1.2755500160398645,1.7931486774766516,2.148201053641649
2019-11-13,1.762909840530781,2.032353277239022,1.2758028057008755,1.7939187977136202,2.1306790878438133
2019-11-14,1.7632445289640057,2.038897217775582,1.2760556454599712,1.7946892487012882,2.143614362250252
2019-11-18,1.7635792809378295,2.037129005919789,1.27630853532708,1.7954600305817063,2.1393897780739657
2019-11-19,1.7639140964643154,2.035631077205207,1.2765614753121324,1.7962311434969862,2.124724435862
2019-11-20,1.764248975555529,2.036224451201291,1.2768144654250608,1.7970025875893003,
2019-11-21,1.764583918223538,2.0298253402751527,1.2770675056757996,1.7977743630008824,2.1625244057060105
2019-11-22,1.7649189244804127,2.0370331909118957,1.2773205960742853,1.7985464698740272,2.186564301375831
2019-11-25,1.765253994338225,2.032641889685701,1.277573736630456,1.7993189083510905,2.181172927284189
2019-11-26,1.76558912780905,2.0229734913188557,1.2778269273542522,1.8000916785744896,2.1537131301383274
2019-11-27,1.7659243249049645,2.01717155471044,1.278080168255616,1.8008647806867024,2.166769106949803
2019-11-28,1.7662595856380476,2.022197612305452,1.2783334593444917,1.8016382148302685,2.1784772402383683
2019-11-29,1.7665949100203808,2.0222925168299035,1.2785868006308256,1.8024119811477883,2.1773305673905194
2019-12-02,1.766930298064048,2.019499289784406,1.2790614545995869,1.8034980635758278,2.193987499285592
2019-12-03,1.7672657497811353,2.0260643714391167,1.2795362847756968,1.804584800446388,2.1918752071974485
2019-12-04,1.7676012651837312,2.033150742768098,1.2800112912245694,1.8056721921538177,2.218932662993188
2019-12-05,1.7679368442839263,2.036822498258486,1.2804864740116428,1.806760239092703,2.2253902416626543
2019-12-06,1.7682724870938136,2.0477269280229806,1.2809618332023798,1.8078489416578676,2.2355292436857415
2019-12-09,1.7686081936254883,2.049678226786394,1.2814373688622671,1.8089383002443735,2.2325318006273287
2019-12-10,1.768943963891048,2.0531339335885184,1.2819130810568162,1.8100283152475205,2.22639609503796
2019-12-11,1.7692797979025927,2.0609961425431367,1.2823889698515625,1.8111189870628468,2.232270278749749
2019-12-12,1.7695821501272562,2.066753818161622,1.2828650353120659,1.8122103160861287,2.2571349741873203
2019-12-13,1.7698845540208912,2.068651481932755,1.2833412775039104,1.8133023027133812,2.264477703827056
2019-12-16,1.7701870095923278,2.0665987217004838,1.2838176964927048,1.8143949473408578,2.2510193856654577
2019-12-17,1.770489516850397,2.056819686349876,1.284294292344082,1.815488250365051,2.265503674269868
2019-12-18,1.7707920758039313,2.058461983370834,1.2847710651236992,1.8165822121826916,2.299682571962776
2019-12-19,1.7710946864617654,2.046994046233649,1.285248014897238,1.81767683319075,2.3160980990477746
2019-12-20,1.7713973488327346,2.052631473932301,1.2857251417304045,1.8187721137864359,2.3158969283727133
2019-12-23,1.7717000629256765,2.059164644928845,1.2862024456889292,1.819868054367198,2.330823792462259
2019-12-24,1.7720028287494298,2.060020007855359,1.286679926838567,1.8209646553307246,
2019-12-26,1.7723056463128346,2.0701189979671337,1.2871575852450967,1.8220619170749437,2.3577806629204674
2019-12-27,1.7726085156247329,2.071330504872703,1.2876354209743224,1.8231598399980231,2.344322344758869
2019-12-30,1.7729114366939678,2.075887205013644,1.2881134340920721,1.8242584244983704,2.3328556162803773
2019-12-31,1.7732144095293843,2.076425646318968,1.2885916246641982,1.8253576709746333,
2020-01-01,,2.076425646318968,,,
2020-01-02,1.7735174341398285,2.085672827421713,1.2887091246638411,1.8259462730176914,2.3853410454038597
2020-01-03,1.7738205105341485,2.0893036928468005,1.288826635377701,1.8265350648604641,2.3679196649435545
2020-01-06,1.7741236387211936,2.0811063202088937,1.2889441568067543,1.827124046564154,2.3512426159809765
2020-01-07,1.7744268187098144,2.0855138897167813,1.2890616889519786,1.8277132181899836,2.346897329399653
2020-01-08,1.7747300505088637,2.088087995478925,1.2891792318143507,1.8283025797991943,2.338548746384611
2020-01-09,1.775033334127195,2.0926692119006454,1.2892967853948478,1.8288921314530484,2.3325136261327732
2020-01-10,1.7753366695736639,2.0992887464212027,1.2894143496944475,1.829481873212827,2.323581648160053
2020-01-13,1.7756400568571271,2.1047449842815724,1.289531924714127,1.8300718051398317,2.3602349451562143
2020-01-14,1.7759434959864433,2.1100353904430302,1.289649510454864,1.8306619272953835,2.3664108848805947
2020-01-15,1.7762469869704722,2.108913229940607,1.289767106917636,1.831252239740823,2.3419082966581337
2020-01-16,1.7765505298180755,2.1118612348180825,1.2898847141034206,1.831842742537511,2.34774224623491
2020-01-17,1.776854124538116,2.115865603424894,1.2900023320131957,1.8324334357468277,2.3834299239907772
2020-01-20,1.7771577711394582,2.120559041030664,1.290119960647939,1.8330243194301734,2.3911548779131295
2020-01-21,1.777461469630968,2.115818084247644,1.2902376000086286,1.8336153936489679,2.3542199419718823
2020-01-22,1.7777652200215133,2.123989565325423,1.2903552500962425,1.834206658464651,2.381679739117744
2020-01-23,1.7780690223199627,2.126180814136968,1.290472910911759,1.8347981139386824,2.404552844872209
2020-01-24,1.7783728765351867,2.1227835810420483,1.290590582456156,1.8353897601325415,2.381377983105152
2020-01-27,1.7786767826760577,2.1058735556130457,1.2907082647304122,1.8359815971077273,2.303042122236298
2020-01-28,1.778980740751449,2.120380787053461,1.2908259577355057,1.8365736249257592,2.3432159060460314
2020-01-29,1.7792847507702358,2.1191447807185937,1.290943661472415,1.8371658436481757,2.32120783419433
2020-01-30,1.7795888127412949,2.114882083180781,1.2910613759421188,1.837758253336536,2.3240845748477055
2020-01-31,1.7798929266735042,2.1060385233136465,1.2911791011455958,1.8383508540524183,2.288537716564381
2020-02-03,1.7801970925757433,2.118030165484699,1.29131703185131,1.8389724053480978,2.3059993311596982
2020-02-04,1.7805013104568934,2.124157770364145,1.2914549772915254,1.8395941667919178,2.324667969805383
2020-02-05,1.7808055803258374,2.124821477409352,1.2915929374678154,1.8402161384549296,2.334143108600768
2020-02-06,1.7810929489223346,2.116682049131016,1.2917309123817546,1.840838320408209,2.3172850060306347
2020-02-07,1.7813803638915022,2.105526357293541,1.2918689020349172,1.8414607127228557,2.288718770171936
2020-02-10,1.7816678252408236,2.099439134087832,1.2920069064288777,1.8420833154699934,2.264578289164585
2020-02-11,1.7819553329777829,2.1156770538560523,1.2921449255652109,1.84270612872077,2.3209261952492435
2020-02-12,1.7822428871098657,2.129588576451638,1.2922829594454917,1.843329152546357,2.3471387342097256
2020-02-13,1.7825304876445587,2.127455203037236,1.2924210080712948,1.8439523870179508,2.3267802618935263
2020-02-14,1.78281813458935,2.130188764529214,1.2925590714441957,1.8445758322067711,2.3010102984181793
2020-02-17,1.7831058279517287,2.1334728057106687,1.2926971495657698,1.8451994881840619,2.319678937063864
2020-02-18,1.7833935677391852,2.131101383380602,1.2928352424375924,1.8458233550210914,2.3130000706518303
2020-02-19,1.7836813539592113,2.1393891097913884,1.2929733500612393,1.8464474327891518,2.34400047167877
2020-02-20,1.7839691866193,2.1317979645272453,1.2931114724382864,1.8470717215595596,2.305134297256935
2020-02-21,1.7842570657269448,2.1266462558560457,1.2932496095703097,1.847696221403655,2.286928351163891
2020-02-26,1.7845449912896412,2.084606916100108,1.2933877614588856,1.8483209323928027,2.126736142612611
2020-02-27,1.7848329633148856,2.0635126599195828,1.2935259281055902,1.8489458545983914,2.071736080050863
2020-02-28,1.7851209818101759,2.0740124081299176,1.293664109512,1.849570988091834,2.0956351562481403
2020-03-02,1.7854090467830106,2.102903288886933,1.2937058565199526,1.850058406245193,2.1449823228406673
2020-03-03,1.78569715824089,2.1020213231782,1.2937476048750962,1.8505459528480455,2.1230949533940024
2020-03-04,1.7859853161913155,2.113563508048025,1.2937893545774743,1.8510336279342414,2.157032446276837
2020-03-05,1.7862735206417895,2.0734444033089843,1.2938311056271303,1.8515214315376403,2.056628162353763
2020-03-06,1.7865617715998154,2.049796858439497,1.293872858024108,1.8520093636921102,1.9714122643978138
